airline_id,name,iata,icao,active
2355,First Air Transport,,JRF,N
2356,First Cambodia Airlines,,FCC,N
2357,First Choice Airways,DP,FCA,Y
2358,First City Air,,MBL,N
2359,First Flying Squadron,,GGA,N
2360,First Line Air,,FIR,N
2361,First Sabre,,FTS,N
2362,Fischer Air,8F,FFR,N
2363,Fischer Air Polska,,FFP,N
2364,Flagship Express Services,,FSX,N
2365,Flair Airlines,,FLE,N
2366,Flamenco Airways,,WAF,N
2367,Flamingo Air,,FMR,N
2368,Flamingo Air-Line,,FLN,N
2369,Flash Airlines,,FSH,N
2370,Fleet Requirements Air Direction Unit,,BWY,N
2371,Fleetair,,FLR,N
2372,Flexair,,FXY,N
2373,Flexflight,,FXT,N
2374,Flight Alaska,,TUD,N
2375,Flight Calibration Service,,FCK,N
2376,Flight Centre Victoria,,FCV,N
2377,Flight Corporation,,FCP,N
2378,Flight Dispatch Services,,FDP,N
2379,Flight Express,,FLX,N
2380,Flight Inspection Center of the General Administration of Civil Aviation in China,,CFI,N
2381,Flight Inspections and Systems,,LTS,N
2382,Flight International,,IVJ,N
2383,Flight Line,,MIT,N
2384,Flight Ops International,,FOI,N
2385,Flight Options,,OPT,N
2386,Flight Precision Limited,,CLB,N
2387,Flight Safety Limited,,FSL,N
2388,Flight Support Sweden,,FSU,N
2389,Flight Trac,,CCK,N
2390,Flight Training Europe,,AYR,N
2391,Flight West Airlines,,FWQ,N
2392,Flight-Ops International,,KLO,N
2393,Flightcraft,,CSK,N
2394,Flightexec,,FEX,N
2395,Flightline,B5,FLT,Y
2396,Flightpass Limited,,FPS,N
2397,Flightstar Corporation,,FSR,N
2398,Flightworks,,KDZ,N
2399,Flint Aviation Services,,FAZ,N
2400,Florida Air,,OJY,N
2401,Florida Coastal Airlines,PA,FCL,N
2402,Florida Department of Agriculture,,FFS,N
2403,Florida Jet Service,,FJS,N
2404,Florida West International Airways,RF,FWL,Y
2405,Flugdienst Fehlhaber,,FFG,N
2406,Flugschule Basel,,FLU,N
2407,Flugschule Eichenberger,,EZB,N
2408,Flugwerkzeuge Aviation Software,,FWZ,N
2409,Fly Air,F2,FLM,N
2410,Fly CI Limited,,FCT,N
2411,Fly Europa Limited,,FEE,N
2412,Fly Excellent,,FXL,N
2413,Fly International Airways,,NVJ,N
2414,Fly Line,,FIL,N
2415,Fly Me Sweden,SH,FLY,N
2416,Fly Wex,,IAD,N
2417,AirAsia X,D7,XAX,Y
2418,FlyLal,TE,LIL,Y
2419,FlyNordic,LF,NDC,Y
2420,Flybaboo,F7,BBO,Y
2421,Flybe,BE,BEE,Y
2422,Flycolumbia,,FCE,N
2423,Flycom,,FLO,N
2424,Flygaktiebolaget Gota Vingar,,GVG,N
2425,Flyglobespan,B4,GSM,Y
2426,Flygprestanda,,FPA,N
2427,Flygtransporter I Nykoping,,ETS,N
2428,Flyguppdraget Backamo,,INU,N
2429,Flyhy Cargo Airlines,,FYH,Y
2430,Flying Carpet Company,,FCR,N
2431,Flying Service,,FYG,N
2432,Flying-Research Aerogeophysical Center,,FGP,N
2433,Flylink Express,,FLK,N
2434,Flyteam Aviation,,FTM,N
2435,Focus Air,,FKS,N
2436,Fokker,,FOP,N
2437,Fonnafly,,NOF,N
2438,Ford Motor Company,,FOB,N
2439,Formosa Airlines,VY,FOS,Y
2440,Formula One Management,,FOR,N
2441,Forth and Clyde Helicopter Services,,FHS,N
2442,Fortunair Canada,,FXC,N
2443,Forward Air International Airlines,BN,,N
2444,Foster Aviation,,FSA,N
2445,Foster Yeoman,,JFY,N
2446,Fotografia F3,,FTE,N
2447,Four Island Air,,FIA,N
2448,Four Star Aviation / Four Star Cargo,HK,FSC,N
2449,Four Winds Aviation,,WDS,N
2450,Foxair,,FXR,N
2451,France Douanes,,FDO,N
2452,Free Bird Airlines,,FHY,N
2453,Freedom Air,,FOM,N
2454,Freedom Air,FP,FRE,Y
2455,Freedom Air Services,,FFF,N
2456,Freedom Airlines,,FRL,Y
2457,Freedom Airways,,FAS,N
2458,Freeway Air,,FWC,N
2459,Freight Runners Express,,FRG,N
2460,Force Aerienne Francaise,,FAF,N
2461,Aviation Legere De L'Armee De Terre,,FMY,N
2462,France Marine Nationale,,FNY,N
2463,Fresh Air,,FRR,N
2464,Freshaer,,FAE,N
2465,Friendship Air Alaska,,FAL,N
2466,Friendship Airlines,,FLF,N
2467,Froggy Corporate Aviation,,FGY,N
2468,Frontier Airlines,F9,FFT,Y
2469,Frontier Commuter,,ITR,N
2470,Frontier Flying Service,2F,FTA,Y
2471,Frontier Guard,,FNG,N
2472,Fujairah Aviation Centre,,FUJ,N
2473,Fujian Airlines,,CFJ,N
2474,Full Express,,GAX,N
2475,Fumigacion Aerea Andaluza,,FAM,N
2476,Fun Flying Thai Air Service,,FFY,N
2477,Fundació Rego,,ROG,N
2478,Funtshi Aviation Service,,FUN,N
2479,Futura Gael,,FGL,N
2480,Futura International Airways,FH,FUA,N
2481,G & L Aviation,,GML,N
2482,G5 Executive,,EXH,N
2483,GAK/Mitchell Aero,,MTA,N
2484,GATSA,,GGS,N
2485,GB Airlink,,GBX,N
2486,GB Airways,GT,GBL,Y
2487,GCS Air Service,,GCS,N
2488,GEC Marconi Avionics,,FFU,N
2489,GECAS,,GCC,N
2490,GENSA,,GEN,N
2491,GETRA,,GET,N
2492,GFW Aviation,,GFW,N
2493,GH Stansted Limited,,GHI,N
2494,GM Helicopters,,GMG,N
2495,GP Express Airlines,,GPE,N
2496,GPM Aeroservicio,,GPR,N
2497,GR-Avia,,GIB,N
2498,GST Aero Aircompany,,BMK,N
2499,GTA Air,,GTX,N
2500,Ga-Ma Helicoptere,,GAH,N
2501,Gabon Express,,GBE,N
2502,Gabon-Air-Transport,,GRT,N
2503,Gacela Air Cargo,,GIG,N
2504,Gail Force Express,,GFC,N
2505,Gain Jet Aviation,,GNJ,N
2506,Galair International,,SWF,N
2507,Galaircervis,,GLS,N
2508,Galaxy Air,7O,GAL,N
2509,Galaxy Airlines,,GXY,N
2510,Galena Air Service,,GAS,N
2511,Galileo International,1G,,N
2512,Gama Aviation,,GMA,N
2513,Gambia International Airlines,GC,GNR,N
2514,Gambia New Millennium Air,,NML,N
2515,Gamisa Aviacion,,GMJ,N
2516,Gandalf Airlines,G7,GNF,N
2517,Gander Aviation,,GAN,N
2518,Garden State Airlines,,GSA,N
2519,Garrison Aviation,,AHM,N
2520,Garuda Indonesia,GA,GIA,Y
2521,Gatari Hutama Air Services,,GHS,N
2522,Gauteng Air Cargo,,EGO,N
2523,Gavina,,GVN,N
2524,Gazpromavia,4G,GZP,Y
2525,Geesair,,GEE,N
2526,Gemini Air Cargo,GR,GCO,N
2527,Gendall Air,,GAB,N
2528,Gendarmerie Belge,,GDB,N
2529,Gendarmie Nationale,,FGN,N
2530,General Aerospace,,SWK,N
2531,General Airways,,GWS,N
2532,General Aviation,,GNZ,N
2533,General Aviation Flying Services,,GTH,N
2534,General Aviation Terminal,,XGA,N
2535,General Motors,,GMC,N
2536,Genex,,GNX,N
2537,Geographic Air Surveys,,GSL,N
2538,Georgian Airways,A9,TGZ,Y
2539,Georgian Aviation Federation,,FGA,N
2540,Georgian Cargo Airlines Africa,,GGF,N
2541,Georgian National Airlines,QB,GFG,Y
2542,DLR,,GPL,N
2543,German Air Force,,GAF,N
2544,German Army,,GAM,N
2545,German Navy,,GNY,N
2546,German Sky Airlines,,GHY,N
2547,Germania,ST,GMI,Y
2548,Germanwings,4U,GWI,Y
2549,Gerry's Dnata,,GDN,N
2550,Gesekkschaft Fur Flugzieldarstellung,,GFD,N
2551,Gestair,GP,GES,N
2552,Gestar,,GTR,N
2553,Gestion Aerea Ajecutiva,,GJT,N
2554,Ghadames Air Transport,,GHT,N
2555,Ghana Airways,,GHA,N
2556,Ghana International Airlines,G0,GHB,Y
2557,Gibson Aviation,,NTC,N
2558,Global Air Charter,,RPS,N
2559,Global Air Operations,,GAG,N
2560,Global Air Services Nigeria,,GBS,N
2561,Global Aircargo,,GLC,N
2562,Global Airways,,BSP,N
2563,Global Aviation Operations,,GBB,N
2564,Global Aviation and Services Group,,GAK,N
2565,Global Georgian Airways,,GGZ,N
2566,Global Jet Austria,,GLJ,N
2567,Global Jet Corporation,,NSM,N
2568,Global Jet Luxembourg,,SVW,N
2569,Global Sky Aircharter,,GSK,N
2570,Global Supply Systems,,GSS,N
2571,Global System,,XGS,N
2572,Global Weather Dynamics,,XGW,N
2573,Global Wings,,GLW,N
2574,Globe Jet,,GJA,N
2575,Go Air,G8,GOW,Y
2576,Go One Airways,GK,,N
2577,GoJet Airlines,G7,GJS,Y
2578,Gobierno De Guinea Ecuatorial,,GGE,N
2579,Gof-Air,,GOF,N
2580,Gofir,,GOI,N
2581,Gol Transportes Aéreos,G3,GLO,Y
2582,Gold Belt Air Transport,,GBT,N
2583,GoldAir,,GDA,N
2584,Goldeck-Flug,,GDK,N
2585,Golden Air,DC,GAO,Y
2586,Golden Airlines,,GDD,N
2587,Golden Pacific Airlines,,GPA,N
2588,Golden Rule Airlines,,GRS,N
2589,Golden Star Air Cargo,,GLD,N
2590,Goldfields Air Services,,GOS,N
2591,Golfe Air Quebec,,GAQ,N
2592,Goliaf Air,,GLE,N
2593,Gomel Airlines,,GOM,N
2594,Goodridge (UK) Limited,,RDR,N
2595,Gorkha Airlines,G1,IKA,N
2596,Gorlitsa Airlines,,GOR,N
2597,Government Flying Service,,HKG,N
2598,Government of Zambia Communications Flight,,GRZ,N
2599,Grampian Flight Centre,,HLD,N
2600,Granada Aviacion,,GAV,N
2601,Grand Aire Express,,GAE,N
2602,Grand Airways,,GND,N
2603,Grand Canyon Airlines,,CVU,N
2604,Grant Aviation,GS,GUN,N
2605,Grantex Aviation,,LMK,N
2606,Great American Airways,,GRA,N
2607,Great Lakes Airlines,ZK,GLA,Y
2608,Great Lakes Airways (Uganda),,GLU,N
2609,Great Plains Airlines,,GRP,N
2610,Great Wall Airlines,IJ,GWL,N
2611,Great Western Air,,GWA,N
2612,Hellenic Air Force,,HAF,N
2613,Greek Navy,,HNA,N
2614,Griffin Aviation,,GFF,N
2615,Grixona,,GXA,N
2616,Grizodubova Air Company,,GZD,N
2617,Grossmann Air Service,,HTG,N
2618,Grossmann Jet Service,,GSJ,N
2619,Ground Handling Service de Mexico,,GHV,N
2620,Grup Air-Med,,GPM,N
2621,Grupo De Aviacion Ejecutiva,,EJC,N
2622,Grupo TACA,TA,TAT,Y
2623,Grupo Vuelos Mediterraneo,,VMM,N
2624,Grupoaereo Monterrey,,GMT,N
2625,Guard Systems,,GSY,N
2626,Guine Bissaur Airlines,G6,BSR,N
2627,Guinea Airways,,GIJ,N
2628,Guinea Cargo,,GNC,N
2629,Guinee Airlines,J9,GIF,N
2630,Guinea Ecuatorial Airlines,,GEA,N
2631,Guinee Paramount Airlines,,GIQ,N
2632,Guizhou Airlines,,CGH,N
2633,Guja,,GUS,N
2634,Gujarat Airways,G8,GUJ,N
2635,Gulf & Caribbean Cargo / Contract Air Cargo,,TSU,N
2636,Gulf African Airlines - Gambia,,GUF,N
2637,Gulf Air,,GFA,Y
2638,Gulf Air Bahrain,GF,GBA,Y
2639,Gulf Air Inc,,GAT,N
2640,Gulf Central Airlines,,GCN,N
2641,Gulf Flite Center,,SFY,N
2642,Gulf Pearl Air Lines,,GPC,N
2643,Gulfstream Aerospace,,GLF,N
2644,Gulfstream Airlines,,GFS,N
2645,Gulfstream International Airlines,,GFT,Y
2646,Gull Air,,GUL,N
2647,Gum Air,,GUM,N
2648,Guneydogu Havacilik Isletmesi,,GDH,N
2649,Guyana Airways 2000,GY,,N
2650,Gwyn Aviation,,GWN,N
2651,HC Airlines,,HLA,N
2652,HPM Investments,,HWD,N
2653,HT Helikoptertransport,,KTR,N
2654,HTA Helicopteros,,AHT,N
2656,Hadison Aviation,,FMS,N
2657,Hageland Aviation Services,H6,HAG,Y
2658,Hagondale Limited,,POW,N
2659,Hahn Air,HR,HHN,N
2660,Hainan Airlines,HU,CHH,Y
2661,Hainan Phoenix Information Systems,1R,,N
2662,Haiti Air Freight,,HLS,N
2663,Haiti Ambassador Airlines,2T,HAM,Y
2664,Haiti International Air,,HTI,N
2665,Haiti International Airline,,HRB,N
2666,Haiti National Airlines (HANA),,HNR,N
2667,Haiti North Airline,,HTN,N
2668,Haiti Trans Air,,HTC,N
2669,Haitian Aviation Line,,HBC,N
2670,Hajvairy Airlines,,HAJ,N
2671,Hak Air,,HKL,N
2672,Hala Air,,HLH,N
2673,Halcyon Air/Bissau Airways,,HCN,N
2674,Hamburg International,4R,HHI,Y
2675,Hamlin Jet,,HJL,N
2676,Hamra Air,,HMM,N
2677,Hand D Aviation,,WVA,N
2678,Hangar 8,,HGR,N
2679,Hangard Aviation,,HGD,N
2680,Hansung Airlines,,HAN,N
2681,TUIfly,X3,HLX,Y
2682,Hapagfly,HF,HLF,Y
2683,Harbor Airlines,HB,HAR,N
2684,Harmony Airways,HQ,HMY,N
2685,Haughey Air,,NBR,N
2686,Haverfordwest Air Charter Services,,PYN,N
2687,Havilah Air Services,,HAV,N
2688,Hawaiian Airlines,HA,HAL,Y
2689,Hawaiian Pacific Airlines,HP,,N
2690,Hawk Air,,HKR,N
2691,Hawk De Mexico,,HMX,N
2692,Hawkair,BH,,Y
2693,Hawkaire,,HKI,N
2694,Hazelton Airlines,,HZL,N
2695,Heavylift Cargo Airlines,HN,HVY,N
2696,Heavylift International,,HVL,N
2697,Helcopteros De Cataluna,,HDC,N
2698,Helenair (Barbados),,HCB,N
2699,Helenair Corporation,,HCL,N
2700,Helenia Helicopter Service,,HHP,N
2701,Heli Air Services,,HLR,N
2702,Heli Ambulance Team,,ALJ,N
2703,Heli Bernina,,HEB,N
2704,Heli France,8H,HFR,Y
2705,Heli Hungary,,HYH,N
2706,Heli Medwest De Mexico,,HLM,N
2707,Heli Securite,,HLI,N
2708,Heli Trip,,HTP,N
2709,Heli Union Heli Prestations,,HLU,N
2710,Heli-Air-Monaco,,MCM,N
2711,Heli-Holland,,HHE,N
2712,Heli-Iberica,,HRA,N
2713,Heli-Iberica Fotogrametria,,HIF,N
2714,Heli-Inter Guyane,,HIG,N
2715,Heli-Link,,HLK,N
2716,Heliamerica De Mexico,,HMC,N
2717,Heliavia-Transporte Aereo,,HEA,N
2718,Heliaviation Limited,,CDY,N
2719,Helibravo Aviacao,,HIB,N
2720,Helicap,,HLC,N
2721,Helicentre Coventry,,COV,N
2722,Helicol,,HEL,N
2723,Helicopter,,HCP,N
2724,Helicopter & Aviation Services,,JKY,N
2725,Helicopter Training & Hire,,MVK,N
2726,Helicopteros Aero Personal,,HAP,N
2727,Helicopteros Agroforestal,,HAA,N
2728,Helicopteros Internacionales,,HNT,N
2729,Helicopteros Y Vehiculos Nacionales Aereos,,HEN,N
2730,Helicsa,,HHH,N
2731,Helijet,JB,JBA,Y
2732,Helikopterdrift,,HDR,N
2733,Helikopterservice Euro Air,,SCO,N
2734,Heliocean,,OCE,N
2735,Helios Airways,ZU,HCY,N
2736,Helipistas,,HLP,N
2737,Heliportugal,,HPL,N
2738,Heliservicio Campeche,,HEC,N
2739,Helisul,,HSU,N
2740,Heliswiss,,HSI,N
2741,Helitafe,,HLT,N
2742,Helitalia,,HIT,N
2743,Helitaxi Ofavi,,OFA,N
2744,Helitrans,,HTA,N
2745,Helitrans Air Service,,HTS,N
2746,Heliworks,,HLW,N
2747,Hellas Jet,T4,HEJ,Y
2748,Hello,HW,FHE,Y
2749,Helog,,HLG,N
2750,Helvetic Airways,2L,OAW,Y
2751,Hemus Air,DU,HMS,N
2752,Henebury Aviation,,HAC,N
2753,Heritiage Flight (Valley Air Services),,SSH,N
2754,Herman's Markair Express,,MRX,N
2755,Herritage Aviation Developments,,HED,N
2756,Hewa Bora Airways,EO,ALX,N
2757,Hex'Air,UD,HER,Y
2758,Hi-Jet Helicopter Services,,HHS,N
2759,Hi Fly,5K,HFY,N
2760,High-Line Airways,,HLB,N
2761,Highland Airways,,HWY,Y
2762,Hispaniola Airways,,HIS,N
2763,Hogan Air,,HGA,N
2764,Hokkaido Air System,,NTH,N
2765,Hokkaido International Airlines,HD,ADO,Y
2766,Hokuriki-Koukuu Company,,ABH,N
2767,Hola Airlines,H5,HOA,N
2768,Holding International Group,,HIN,N
2769,Holiday Airlines,,HOL,N
2770,Holstenair Lubeck,,HTR,N
2771,Homac Aviation,,HMV,N
2772,Honduras Airlines,,HAS,N
2773,Hong Kong Airlines,HX,CRK,Y
2774,Hong Kong Express Airways,UO,HKE,Y
2775,Honiara Cargo Express,,HEX,N
2776,Hop-A-Jet,,HPJ,N
2777,Hope Air,HH,,N
2778,Horizon Air,QX,QXE,Y
2779,Horizon Air Service,,KOK,N
2780,Horizon Air for Transport and Training,,HSM,N
2781,Horizon Air-Taxi,,HOR,N
2782,Horizon Airlines,BN,HZA,Y
2783,Horizon Plus,,HPS,N
2784,Horizons Unlimited,,HUD,N
2785,Horizontes Aereos,,HOZ,N
2786,Hoteles Dinamicos,,HDI,N
2787,Houston Helicopters,,HHO,N
2788,Houston Jet Services,,GGV,N
2789,Hozu-Avia,,OZU,N
2790,Hub Airlines,,HUB,N
2791,Huessler Air Service,,HUS,N
2792,Hughes Aircraft Company,,GMH,N
2793,Hummingbird Helicopter Service,,WHR,N
2794,Hunair Hungarian Airlines,,HUV,N
2795,Hungarian Air Force,,HUF,N
2796,Hyack Air,,HYA,N
2797,Hydro Air Flight Operations,,HYC,N
2798,Hydro-Québec,,HYD,N
2799,Héli Sécurité Helicopter Airlines,H4,,N
2800,International Air Carrier Association,,ITC,N
2801,IBC Airways,II,CSQ,N
2802,IBL Aviation,,IBL,N
2803,IBM Euroflight Operations,,BBL,N
2804,ICAO,,YYY,N
2805,ICAR Airlines,C3,,N
2806,ICC Canada,,CIC,N
2807,IDG Technology Air,,IDG,N
2808,IFL Group,,IFL,N
2809,II Lione Alato Arl,,RDE,N
2810,IJM International Jet Management,,IJM,N
2811,IKI International Airlines,,IKK,N
2812,IKON FTO,,IKN,N
2813,IMP Aviation Services,,BLU,N
2814,IMP Group Aviation Services,,XGG,N
2815,INFINI Travel Information,1F,,N
2816,IPEC Aviation,,IPA,N
2817,IPM Europe,,IPM,N
2818,IRS Airlines,,LVB,N
2819,ISD Avia,,ISD,N
2820,ITA Software,1U,,N
2821,IVV Femida,,FDF,N
2822,Iberia Airlines,IB,IBE,Y
2823,Ibertour Servicios Aereos,,IBR,N
2824,Ibertrans Aerea,,IBT,N
2825,Iberworld,TY,IWD,Y
2826,Ibex Airlines,FW,IBX,Y
2827,Ibicenca Air,,IBC,N
2828,Ibk-Petra,,AKI,N
2829,Icar Air,,RAC,Y
2830,Icare Franche Compte,,FRC,N
2831,Icaro,,ICD,N
2832,Icaro,,ICA,N
2833,Icarus,,IUS,N
2834,Icejet,,ICJ,N
2835,Icelandair,FI,ICE,Y
2836,Icelandic Coast Guard,,ICG,N
2837,Ikaros DK,,IKR,N
2838,Il Ciocco International Travel Service,,CIO,N
2839,Il-Avia,,ILV,N
2840,Ildefonso Redriguez,,IDL,N
2841,Iliamna Air Taxi,,IAR,N
2842,Ilpo Aruba Cargo,,ILP,N
2843,Ilyich-Avia,,ILL,N
2844,Imaer,,IMR,N
2845,Imair Airlines,IK,ITX,Y
2846,Imperial Airways,,PNX,N
2847,Imtrec Aviation,,IMT,N
2848,Independence Air,DH,IDE,N
2849,Independent Air Freighters,,IDP,N
2850,IndiGo Airlines,6E,IGO,Y
2851,India International Airways,,IIL,N
2852,Indian Air Force,,IFC,N
2853,Indian Airlines,IC,IAC,Y
2854,Indicator Company,,IDR,N
2855,Indigo,I9,IBU,Y
2856,Indonesia Air Transport,,IDA,N
2857,Indonesia AirAsia,QZ,AWQ,Y
2858,Indonesian Airlines,IO,IAA,Y
2859,Industri Pesawat Terbang Nusantara,,IPN,N
2860,Industrias Titan,,ITN,N
2861,Infinit Air,,FFI,N
2862,Inflite The Jet Centre,,INS,N
2863,Innotech Aviation,,IVA,N
2864,Insel Air International,,INC,N
2865,Instituto Cartografico de Cataluna,,ICC,N
2866,Intair,,INT,N
2867,Intal Avia,,INL,N
2868,Intavia Limited,,FFL,N
2869,InteliJet Airways,IJ,IJT,N
2870,Intensive Air,,XRA,N
2871,Inter Air,,ITW,N
2872,Inter Express,,INX,N
2873,Inter Islands Airlines,H4,IIN,N
2874,Inter RCA,,CAR,N
2875,Inter Tropic Airlines,,NTT,N
2876,Inter-Air,,ITA,N
2877,Inter-Canadian,,ICN,N
2878,Inter-Island Air,,UGL,N
2879,Inter-Mountain Airways,,IMA,N
2880,Inter-State Aviation,,ITS,N
2881,Interair South Africa,D6,ILN,Y
2882,Interaire,,NTE,N
2883,Interavia Airlines,ZA,SUW,Y
2884,Interaviatrans,,IVT,N
2885,Intercontinental de Aviaci,RS,ICT,N
2886,Intercopters,,ICP,N
2887,Interflight,,IFT,N
2888,Interflight (Learjet),,IJT,N
2889,Interfly,,RFL,N
2890,Interfreight Forwarding,,IFF,N
2891,Interguide Air,,IGN,N
2892,Interisland Airlines,,ISN,N
2893,Interisland Airways Limited,,IWY,N
2894,Interjet,,MTF,N
2895,Interjet Helicopters,,IHE,N
2896,Interlink Airlines,ID,ITK,Y
2897,International Air Cargo Corporation,,IAK,N
2898,International Air Corporation,,EXX,N
2899,International Air Service,,IAS,N
2900,International Air Services,,IAX,N
2901,International Business Air,6I,IBZ,N
2902,International Business Aircraft,,IBY,N
2903,International Charter Services,,ICS,N
2904,International Charter Xpress,,ICX,N
2905,International Committee of the Red Cross,,RED,N
2906,International Company for Transport,,IIG,N
2907,International Flight Training Academy,,IFX,N
2908,International Jet Aviation Services,,IJA,N
2909,International Jet Charter,,HSP,N
2910,International SOS WIndhoek,,RSQ,N
2911,International Sabilisation Assistance Force,,ISF,N
2912,International Security Assistance Force,,THN,N
2913,International Trans-Air,,ITH,N
2914,Interport Corporation,,IPT,N
2915,Intersky,,IKY,N
2916,Intersky,3L,ISK,Y
2917,Interstate Airline,I4,FWA,N
2918,Intervuelos,,ITU,N
2919,Inversija,,INV,N
2920,Iona National Airways,,IND,N
2921,Iowa Airways,,IOA,N
2922,Iran Air,IR,IRA,Y
2923,Iran Aseman Airlines,EP,IRC,Y
2924,Iranair Tours,,IRB,N
2925,Naft Air Lines,,IRG,N
2926,Iraqi Airways,IA,IAW,Y
2927,Irbis Air,,BIS,N
2928,Irish Air Corps,,IRL,N
2929,Irish Air Transport,,RDK,N
2930,Irish Aviation Authority,,XMR,N
2931,Irtysh Airlines,,IRT,N
2932,Irving Oil,,XIA,N
2933,Irving Oil Transport,,KCE,N
2934,Island Air,,ISI,N
2935,Island Air Charters,,ILF,N
2936,Island Air Express,,XYZ,N
2937,Island Airlines,IS,,Y
2938,Island Aviation,,SOY,N
2939,Island Aviation Services,,DQA,N
2940,Island Aviation and Travel,,IOM,N
2941,Island Express,2S,SDY,N
2942,Cargo Plus Aviation,8L,CGP,Y
2943,Island Helicopters,,MTP,N
2944,Island Link,,ILC,N
2945,Islandair Jersey,,IAJ,N
2946,Islands Nationair,CN,,N
2947,Icebird Airline,,ICB,N
2948,Islas Airways,IF,ISW,Y
2949,Isle Grande Flying School,,IGS,N
2950,Islena De Inversiones,WC,ISV,Y
2951,Isles of Scilly Skybus,,IOS,N
2952,Israel Aircraft Industries,,IAI,N
2953,Israeli Air Force,,IAF,N
2954,Israir,6H,ISR,Y
2955,Istanbul Airlines,,IST,N
2956,Itali Airlines,9X,ACL,N
2957,Italy First,,IFS,N
2958,Itek Air,GI,IKA,Y
2959,Ivoire Aero Services,,IVS,N
2960,Ivoire Airways,,IVW,N
2961,Ivoire Jet Express,,IJE,N
2962,Iwamoto Crane Co Ltd,,OIC,N
2963,Ixair,,IXR,N
2964,Izair,H9,IZM,N
2965,Izhavia,,IZA,N
2966,J C Bamford (Excavators),,JCB,N
2967,J P Hunt Air Carriers,,RFX,N
2968,J-Air,,JLJ,N
2969,JAL Express,JC,JEX,Y
2970,JALways,JO,JAZ,Y
2971,JDAviation,,JDA,N
2972,JDP Lux,,JDP,N
2973,JHM Cargo Expreso,,JHM,N
2974,JM Family Aviation,,TQM,N
2975,JMC Airlines,,JMC,N
2976,JSC Transport Automated Information Systems,1M,,N
2977,JS Air,,JSJ,N
2978,JS Aviation,,JES,N
2979,Jackson Air Services,,JCK,N
2980,Jade Cargo International,,JAE,N
2981,Jamahiriya Airways,,JAW,N
2982,Jambo Africa Airlines,,JMB,N
2983,Jana-Arka,,JAK,N
2984,Janair,,JAX,N
2985,Japan Air Commuter,,JAC,N
2986,Japan Aircraft Service,,JSV,N
2987,Japan Airlines,JL,JAL,Y
2988,Japan Airlines Domestic,JL,JAL,Y
2989,Japan Asia Airways,EG,JAA,Y
2990,Japan Transocean Air,NU,JTA,Y
2991,Jat Airways,JU,JAT,N
2992,Jatayu Airlines,VJ,JTY,N
2993,Jazeera Airways,J9,JZR,Y
2994,Jeju Air,7C,JJA,Y
2995,Jenney Beechcraft,,JNY,N
2996,Jeppesen Data Plan,,XLD,N
2997,Jeppesen UK,,JPN,N
2998,Jet Air,,JEA,N
2999,Jet Air Group,,JSI,N
3000,Jet Airways,9W,JAI,Y
3001,Jet Airways,QJ,,Y
3002,Jet Aspen Air Lines,,JTX,N
3003,Jet Aviation,,PJS,N
3004,Jet Aviation Business Jets,,BZF,N
3005,Jet Center Flight Training,,JCF,N
3006,Jet Charter,,JCT,N
3007,Jetclub,0J,,N
3008,Jet Connection,,JCX,N
3009,Jet Courier Service,,DWW,N
3010,Jet East International,,JED,N
3011,Jet Executive International Charter,,JEI,N
3012,Jet Fighter Flights,,RZA,N
3013,Jet Freighters,,CFT,N
3014,Jet G&D Aviation,,JGD,N
3015,Jet Line International,,MJL,N
3016,Jet Link,,JEK,N
3017,Jet Link Aviation,,HTL,N
3018,Jet Norte,,JNR,N
3019,Jet Rent,,JRN,N
3020,Jet Service,,JDI,N
3021,Jetstar Asia Airways,3K,JSA,Y
3022,Jet Stream,,JSM,N
3023,Jet Trans Aviation,,JTC,N
3024,Jet-2000,,JTT,N
3025,Jet-Ops,,OPS,N
3026,Jet2.com,LS,EXS,Y
3027,Jet4You,8J,JFU,Y
3028,JetAfrica Swaziland,,OSW,N
3029,JetBlue Airways,B6,JBU,Y
3030,JetConnect,,QNZ,N
3031,JetMagic,,JMG,N
3032,Jetairfly,JF,JAF,Y
3033,Jetall Holdings,,JTL,N
3034,Jetalliance,,JAG,N
3035,Jetclub,0J,JCS,N
3036,Jetcorp,,UEJ,N
3037,Jetcraft Aviation,,JCC,N
3038,Jetex Aviation,,JXA,N
3039,Jetflite,,JEF,Y
3040,Jetfly Airlines,,JFL,N
3041,Jetgo International,,JIC,N
3042,Jetlink Express,,JLX,N
3043,Jetlink Holland,,JLH,N
3044,Jetnova de Aviacion Ejecutiva,,JNV,N
3045,Jetpro,,JPO,N
3046,Jetran Air,,MDJ,N
3047,Jetrider International,,JRI,N
3048,Jets Ejecutivos,,JEJ,N
3049,Jets Personales,,JEP,N
3050,Jets Y Servicios Ejecutivos,,JSE,N
3051,JetsGo,SG,JGO,N
3052,Jetstar Airways,JQ,JST,Y
3053,Jetstream Air,,JSH,N
3054,Jetstream Executive Travel,,JXT,N
3055,Jett Paqueteria,,JPQ,N
3056,Jett8 Airlines Cargo,JX,JEC,N
3057,Jettime,,JTG,N
3058,Jettrain Corporation,,JTN,N
3059,Jetways of Iowa,,JWY,N
3060,Jetx Airlines,GX,JXX,N
3061,Jibair,,JIB,N
3062,Jigsaw Project,,JSW,N
3063,Jim Hankins Air Service,,HKN,N
3064,Jim Ratliff Air Service,,RAS,N
3065,Joanas Avialinijos,,JDG,N
3066,Job Air,,JBR,N
3067,Johnson Air,,JHN,N
